station_id,date,prcp_lag_1,prcp_roll_7,TMAX,TMIN,extreme_precip_tomorrow
USW00012921,2022-02-21,0.0,0.0714285714285734,29.4,16.7,False
USW00023293,2022-02-22,0.0,0.0428571428571438,12.2,4.4,False
USW00023174,2022-02-22,0.0,0.1142857142857102,16.1,8.3,False
USW00012921,2022-02-22,0.5,0.0714285714285734,29.4,13.9,False
USW00013904,2022-02-22,0.0,0.0,29.4,8.9,False
USW00094728,2022-02-22,0.0,3.27142857142858,16.1,2.8,False
USW00012921,2022-02-23,0.0,0.1142857142857163,13.9,-1.0,False
USW00094728,2022-02-23,6.6,3.27142857142858,20.0,1.7,False
USW00023293,2022-02-23,0.3,0.0428571428571438,13.3,1.7,False
USW00013904,2022-02-23,0.0,0.1142857142857163,8.9,-1.6,False
USW00023174,2022-02-23,0.8,0.1142857142857102,13.9,7.8,False
USW00023174,2022-02-24,0.0,0.1142857142857102,16.1,3.9,False
USW00023293,2022-02-24,0.0,0.0428571428571438,15.6,0.6,False
USW00013904,2022-02-24,0.8,0.1142857142857163,2.2,-2.1,False
USW00012921,2022-02-24,0.3,0.1142857142857163,5.0,-1.0,False
USW00094728,2022-02-24,0.0,2.1428571428571512,1.7,-1.6,True
USW00023174,2022-02-25,0.0,0.1142857142857102,16.7,5.6,False
USW00023293,2022-02-25,0.0,0.0428571428571438,17.2,1.1,False
USW00012921,2022-02-25,0.0,0.1142857142857163,4.4,0.0,False
USW00094728,2022-02-25,0.0,3.628571428571437,5.0,-3.2,False
USW00013904,2022-02-25,0.0,0.1142857142857163,3.3,-1.0,False
USW00094728,2022-02-26,18.8,3.628571428571437,2.8,-4.3,False
USW00023174,2022-02-26,0.0,0.1142857142857102,19.4,7.2,False
USW00013904,2022-02-26,0.0,0.3714285714285735,5.0,2.2,False
USW00012921,2022-02-26,0.0,0.1857142857142877,5.6,1.7,False
USW00023293,2022-02-26,0.0,0.0428571428571438,18.3,1.7,False
USW00013904,2022-02-27,1.8,0.3714285714285735,15.6,-1.6,False
USW00012921,2022-02-27,0.5,0.1857142857142877,16.7,3.3,False
USW00023174,2022-02-27,0.0,0.1142857142857102,24.4,8.9,False
USW00094728,2022-02-27,0.0,3.628571428571437,8.9,-2.1,False
USW00023293,2022-02-27,0.0,0.0428571428571438,21.7,4.4,False
USW00094728,2022-02-28,0.0,3.628571428571437,2.2,-3.2,False
USW00012921,2022-02-28,0.0,0.1142857142857163,20.0,-0.5,False
USW00013904,2022-02-28,0.0,0.3714285714285735,18.9,-6.0,False
USW00023174,2022-02-28,0.0,0.1142857142857102,27.8,9.4,False
USW00023293,2022-02-28,0.0,0.0428571428571438,23.9,6.1,False
USW00094728,2022-03-01,0.0,2.6857142857142944,8.9,-0.5,False
USW00013904,2022-03-01,0.0,0.3714285714285735,22.2,-2.1,False
USW00023293,2022-03-01,0.0,0.0,22.8,6.7,False
USW00012921,2022-03-01,0.0,0.1142857142857163,22.2,0.6,False
USW00023174,2022-03-01,0.0,0.0,26.7,10.6,False
USW00023174,2022-03-02,0.0,0.0,25.6,11.1,False
USW00012921,2022-03-02,0.0,0.0714285714285734,23.3,4.4,False
USW00094728,2022-03-02,0.0,2.6857142857142944,11.1,4.4,False
USW00023293,2022-03-02,0.0,0.0,22.2,7.8,False
USW00013904,2022-03-02,0.0,0.2571428571428591,23.9,-1.0,False
USW00094728,2022-03-03,0.0,2.8000000000000087,8.9,-4.3,False
USW00023293,2022-03-03,0.0,0.0,15.0,8.3,False
USW00023174,2022-03-03,0.0,0.0,19.4,11.7,False
USW00012921,2022-03-03,0.0,0.0714285714285734,26.1,9.4,False
